cafe_id,sentence,features,is_study_related
C036,"처음 하는 게임은 직원분이 친절하게 설명해줘서 어렵지 않게 시작할 수 있었고, 시간 가는 줄 모르고 놀았어요",,False
C036,음료와 간단한 먹거리도 괜찮은 편이라 게임하면서 즐기기 좋았습니다,,False
C036,친구들이랑 가도 좋고 데이트 장소로도 추천할 만한 곳이에요,,False
C036,다음에 또 방문하고 싶어요,,False
C036,룸 컨티션 좋구 주말 오후인데 깔끔해요 음식 퀄리티도 좋아서 아이도 좋아해요,,False
C036,직원분들도 친절하시고 음식마저도 맛있어요~,,False
C036,아이들과 오랜만에 뭐하며 놀까 하다 레드버튼 왔는데 보드게임 종류도 많고 음식도 맛있고 너무 즐겁게 놀다 갑니다^^,,False
C036,아이들이랑 평일 저녁에 들렸는데 짧고 굵게 놀다 갑니다,,False
C036,꼬치의 달인도 재밌고 거짓말 탐지기도 재밌네요,,False
C036,음식도 넘 맛있어요~~,,False
C036,늘 서울 지점만 가서 그런가 이렇게 깔끔하고 쾌적한 지점은 처음이에요,,False
C036,👍🏻 게임찾고 있는데 먼저 다가와서 도와주시고 음식도 다 너무 맛있어요,,False
C036,주차도 가능해서 넘 좋아요 :) 역북 오면 재방문하고 싶습니다,,False
C036,어린이날에 아이가 가고싶다하여 왔어요~ 시설도깔끔하고 게임도많고 더불어 음식들도맛있습니다^^ 직원분들도 항상 친절하십니다^^,,False
C037,요거젤라또쵸코베리믹스 주문했는데,,False
C037,쵸코시리얼을 안넣어주셨어요ㅠ,,False
C037,역북 광장 메가커피@,,False
C037,친절하신 직원분들이 계십니다,,False
C037,"가성비 좋고, 친절함까지 가득한 메가역북점이예요",,False
C037,테이크아웃해서 집에서 떡볶이랑 먹어요,,False
C037,행운냥이 너무 귀여워요ㅠㅠㅠ,,False
C037,오픈1주면 일부음료반값,,False
C037,메가 역북 직원분들 정말 친절하십니다,,False
C039,생일기프티콘받은걸로 케이크사러다녀옴,,False
C039,조각케이크4개사서 딸래미 쁘티텀블러사서옴,,False
C039,46700원,,False
C039,케이크안좋아하는데 투썸케이크는 맛있다,,False
C039,딸도 텀블러좋아함 귀엽긴한데 가격 개사악,,False
C039,직원친절 매장깔끔 케이크맛있게먹음,,False
C039,#투썸플레이스 용인역북점,,False
C039,>>재작년에는 계속 투썸만 가다가,,False
C039,작년에는 계속 스벅만 가다가,,False
C039,간만에 스초생이 먹고싶어 투썸으로 왔어요,,False
C039,어느지점으로 갈까 하다가 용인역북점으로 결정,,False
C039,맛있게 잘 먹고 갑니다,,False
C039,<주문>,,False
C039,"아메리카노 R 1개:4,700원",,False
C039,"아이스초코릿 라떼 R 1개:5,600원",,False
C039,"떠먹는 스트로베리 초코릿 생크림:7,200원",,False
C039,"합계금액:17,500원",,False
C039,매장이 깔끔하고 음료도 빨리 나와서 좋습니다,,False
C039,무엇보다 직원분들도 친절하시고 손님이 많아 바쁜 상황임에도 불구하고 응대가 너무 마음에 들었어요ㅎㅎ 다음번에 또 올게요 ^_^ 감사합니다,,False
C039,#투썸플레이스 용인역북점,,False
C039,>>스초생을 엄청 좋아해서 1년전만해도 카페를 선택하면 투썸밖에 안갔어요,,False
C039,그런데 요즘은 다른카페를 많이다녀 한 반년 넘게 투썸을 안와본거 같에요,,False
C039,스초생이 딱 없어지는 시점부터 안옷듯~ㅎ,,False
C039,투썸하트가 계속 소멸되고 있던걸 발견,,False
C039,스초생계절이 왔으니 일부러 투썸으로 왔어요,,False
C039,<주문>,,False
C039,"아이스초콜릿라떼:5,600원",,False
C039,"오렌지에이드:6,300원",,False
C039,"떠먹는스초생:7,200원",,False
C039,"아메리카노(HOT):4,700원",,False
C039,"합계:23,800원",,False
C039,역시 스초생은 맛있어요,,False
C039,카페에서 제일 좋은 궁합은 아침에 따뜻한 아메리카노에 스초생 한조각 같이 먹으면 참 맛있어요,,False
C039,굿~~~👍👍👍☕️☕️☕️,,False
C039,직원들 cs 교육좀 진행하세요,,False
C039,"설거지하면서 고개만 돌려서 손님응대하고,",,False
C039,말투,,False
C039,"표정, 안내사항 하나하나 다 말하기도 어려울 정도로 기분만 상하고 갔습니다",,False
C039,다시는 이용할 일 없어요,,False
C039,#투썸플레이스 용인역북점,,False
C039,>>믿고가는 투썸~♡♡♡,,False
C039,케이크늠 투쌈,,False
C039,친절하신 직원분들,,False
C039,신한카드할인받고 차마시고 좋아요,,False
C039,커피가 맛있어요,,False
C039,고소한 아메리카노 한잔 👍,,False
C040,맛있어요~,,False
C040,"친절하게 주문 받아주시고, 구름 요거트 괜찮네요:)",,False
C040,샌드위치가 너무 맛있어서 세번째 방문이에요~ 야채도 듬뿍들어있고 먹고나면 정말 배부르더라구요~ 지금은 반쪽만 먹었는데도 너무 배부르네요~^^ 에그샌드위치 추천해요~ 또 방문할게요~^^,,False
C040,떡볶이 맛집😋,,False
C040,맛있어요~,,False
C040,테이크아웃 배달 전문점인거같아요 매장은 좁지만 디저트가 맛있어요,,False
C040,메뉴가 다양하고 가성비도 좋고 무엇보다 맛있어요 한집에서 골고루 먹을 수 있어서 좋은것 같아요,,False
C040,배달이나 포장해가기 좋아요  진짜 강추 소금빵은 고메치즈에 유기농밀가루 쓴다는데  너무 고급스럽게 맛있어요 👍,,False
C040,떡볶이맛집~,,False
C040,여기 샌드위치 대박맛집이에요 ㅎㅎ 음료듀 맛있고 단골등록입니다 ㅋㅋㅋㅋ넘넘 제취져,,False
C041,케이크 맛집이라고 해서,,False
C041,테이크아웃해갔는데,,False
C041,정말 맛있어요,,False
C041,다음에도 또 가려구요,,False
C041,치즈케이크도 미쳤어요,,False
C041,원장님 생신으로 2호 주문예약했어요,,False
C041,카페요시 조각케이크 맛있는거 알고 있어서,,False
C041,예약했는데 묵직하니 심플하고 예뻐요,,False
C041,원장님도 좋아하셨어요,,False
C041,전에 에버랜드갔다가 용인케이크맛집 검색하니까 나와서먹었는데 대존맛탱이였음,,False
C041,남편한테 올해 크리스마스 파티는 이거다 하고 사오라함 ㅎㅎㅎ요시덕분에 행복한 크리스마스❤️❤️❤️,,False
C041,짱맛 여기 아바라도 대마싯슴,,False
C041,작년 크리스마스에,,False
C041,친구가 사 온 케이크를 진짜 맛있게먹어서,,False
C041,올해 왕복 두시간 거리인데도 직접 사러 갔습니다,,False
C041,1년만에 다시 먹었는데 기억 미화 아니고,,False
C041,진짜 찐 진심 여전히 맛있어요,,False
C041,케이크 때문에 일부러 멀리 간 건 처음인데,,False
C041,여긴 그럴만함 내 인생케이크 등극👍,,False
C041,용인 명지대 앞ㆍ작은 카페,,False
C041,커피도 디저트 맛집이네요,,False
C041,수제케잌 맛집ㆍ초코케잌 진짜 진하고 맛있어요 👍 ㆍ케잌 예약가능하고요,,False
C041,가성비도 👍 굿입니다 ^^,,False
C041,마틸다 맛집,,False
C041,4년만에 방문…,,False
C041,그자리 그대로 맛 변함없이 지키고 있어 행복~,,False
C041,"7,500원 마틸다 가격도 착하고 맛은 뭐 말뭐",,False
C041,앉은 자리서 추가해 3조각 순삭 ㅋㅋ,,False
C041,케이크 맛있습니다,,False
C041,개인적으로 추천하는 건 생크림 딸기인데 너무 달지도 않고 느끼하지 않아 커피와 궁합이 좋았습니다,,False
C041,커피도 저렴하고,,False
C041,딸기케이크도 맛있어요:),,False
C041,리뷰보고 찾아갔는데 리뷰들은 사장님 지인인가요,,False
C041,아님 체험단들이신지,,False
C041,아님 제가 사장님 기분 안 좋은 날 간건가요,,False
C041,세상 불친절,,False
C041,돈쓰고 나올때 기분별로인 경험이었어요,,False
C041,케이크라도 맛있으면 기분풀려고 했는데 네가지 맛을 먹었지만 특별한 맛은 아니었네요,,False
C042,아니… 사장님,,False
C042,여성알바분 왤케 친절하세요…,,False
C042,따님인줄 알았습니다,,False
C042,흔한 카페랑은 다르게 서비스도 맛도 가격도 최고네요 요새 다녔던 카페중에 가장 기분좋은 카페네요,,False
C042,층고도 높아서 답답하지 않고 기분좋게 시원하고 매장이 엄청 청결하고 예뻐요,,False
C042,군더더기도 없고 햇살도 기분좋을만큼만 볼 수 있어서 좋아요ㅠㅠ,,False
C042,그리고 카페라떼 근본인 우유를 써주셔서 너무 맛있어요 저도 카페일을 오래했어서 제가 탄게 젤 맛난줄 알았는데 원두랑 우유랑 조합이 엄청 좋네요,,False
C042,인생맛집입니다,,False
C042,번창하세요,,False
C042,신랑 핸드폰바꾸러 왔다가 기다리면서,,False
C042,옆에 커피마시러 들렸는데,,False
C042,커피 맛있어요~  굿굿,,False
C042,남편은 유당알러지있어서,,False
C042,스페니쉬라떼(두유버전),,False
C042,저는 사장님 추천으로 오레그랏세먹었는데,,False
C042,위에 에스프레소랑 우유랑 같이먹으니까,,False
C042,정말 맛있었어요^^^*,,False
C042,커피가쌉싸름하면서맛나구요~~^^온도도딱좋고^^사장님이정말좋으셔요~~^^프랜차이즈만다니다가,,False
C042,오랫만에앉아서여유롭게마셨는데,,False
C042,정말편안하고좋았어요~~저희동네커피맛집으로임명합니다^^와보세요넘나좋아요♡,,False
C042,커피 맛있어요,,False
C042,에스프레소 메뉴도 다양해요,,False
C042,커피가 정말 맛있어요,,False
C042,가격을 이렇게 싸게 파셔도 되나 싶을 만큼 너무 값진 맛입니다~,,False
C042,분위기도 너무 좋아서 앞으로도 종종 오려구요,,False
C042,콘파냐 강추합니다,,False
C042,(버전이 두가지라더라구요 전 기본으로 먹었는데 요거트맛 나는 더 부드러운것도 있대요 사장님이 알려주심),,False
C042,아부지 연세의 사장님이 커피 내려주시는데 너무 맛있고 감각적입니당 강추,,False
C042,우연히 들어온 카페인데 인테리어도 너무 세련되고,,False
C042,뭐니뭐니해도 커피 맛이 넘 좋습니다,,False
C042,커피에대한 사장님의 철학이 느껴져요 👍🏻👍🏻 디저트도 귀여워요 ㅋㅋ번창하세요,,False
C042,오래오래 찾아오는 단골이 될거 같아요,,False
C042,오며가며 지나치다가 매장분위기가 따뜻하게 느껴져서 들렀어요~^^ 직원분도 친절하시고,,False
C042,커피는 아이스카페라떼 주문했는데 제가 좋아하는 산미없는 원두인거 같아서 더 마음에 들더라구요,,False
C042,조용한 매장안에는 화장실도 갖춰져 있고,조용함,True
C042,주차도 가능한 곳이라 동네가 아니더라도 들르기 좋은 카페 같아요~^^,,False
C042,컵이 다른집보다 작고 가격도 적당한거같아요,,False
C042,커피맛도 괜츈,,False
C042,우연히 들렸는데 조용하고 좋았어요,조용함,True
C042,커피도 맛있고요|~~,,False
C042,어머~~~~~여기 찐한 라떼맛집이예요,,False
C042,"해운대에서 13,000원커피도 마셔봤는데 거기만큼 진하고 커피향강한 라테네요",,False
C042,치즈케잌 너무귀엽고 치즈 아이스크림 먹는 느낌^^,,False
C042,인테리어가 고급지고 조명도 세련되었네요,,False
C042,주차장까지있어서  오기도 좋네요,,False
C042,굿굿굿,,False
C044,역시 맛난 그레이라떼 다시 또 와서 먹어도 맛있네요 자주 와서 먹고 싶은 맛이네요 ㅋ 사장님도 친절 하시고 가게 분위기도 좋네요 번창 하세요^^,,False
C044,그레이핍플 두번째 방문입니다 :) 매장 안에도 모던하고 사장님도 친절하시고 특히 시그니처 얼그레이바닐라콜드브루라떼 진짜 맛있어요 👍 시그니처 음료 다 먹어보고 있는데 다음엔 말차 먹어볼려구요 ^^,,False
C044,얼죽아로서 영하의 날씨에도 아아를 주문했는뎅 사장님께서 친절하게두 손시려울 거라구 비닐 포장해주시는 배려를ㅠㅠ이거슨 감동 오브 더 감동입니당,,False
C044,설날이라규 약과두 살포시 넣어주시구우ㅠㅠ새해에 더더더 번창하셔요,,False
C044,새해 복 마니마니 받으셔용🙏맛난 커퓌 잘 마셨습니당:) 감사합니당,,False
C044,가격도 좋고 분위기도 좋고 무엇보다도 시간을 잘 몰라서 마감 시간을 넘겨서 나가게 됐는데 화 내지 않고 끝까지 기다려주셔서 정말 감사했어여,영업시간,True
C044,정말 좋은 카페입니더 ㅎㅎ,,False
C044,이 가게 그레이라떼 강력 추천 이예요 맛있고 다른 카페에서는 없는 이 집만에 베스트 메뉴 라고 합니다 많이 파시고 번창하세요 자주 방문 하겠습니다,,False
C044,미수가루라떼 먹어본 커피숍 중에 최고예요,,False
C044,중간에 먹다가 찍어서 양이 줄었는데요,,False
C044,너무 달지도 않고 고급진 맛이예요,,False
C044,아이들은 초코 쿠키슈랑 바닐라 쿠기슈 잘먹네요,,False
C044,저는 꾸덕한 초코크런키케이크랑 치즈케이크가 너무 맛있어요,,False
C044,제 취향이예요,,False
C044,오픈한지 얼마 안되었다는데 맘에 들어서 자주 올것 같아요^^,,False
C044,커피 산미 없이 너무 맛있어요,,False
C044,저번에 아메리카노 테이크 아웃할때도 맛있어서 매장에서 시그니처 음료 먹었는데 너무 맛있고 인테리어도 모던하게 이쁘게 되어 있고 분위기도 너무 좋아요 😍 다음에 또 오께요 :),,False
C044,저렴하니 좋아요~,,False
C044,사장님 넘  이쁘고 친절해요~~~^^,,False
C044,춥다고하니 바로 난방 올려주시네요~~,,False
C044,깔끔하고 깨끗하고 음료도 맛있네요~~,,False
C044,가성비도 좋구~~~  근처니깐 자주,,False
C044,이용할듯요~~~~~~~^^,,False
C044,안녕하세요 그레이핍플커피 역북점입니다,,False
C044,오늘도 GrayPippleCoffee를 이용해주셔서 감사합니다,,False
C044,모든 음료와 베이커리가 맛있는 그레이핍플커피 최상의 스페셜티 블렌딩 원두를 사용한 Coffee와 그레이핍플에서만 맛볼 수 있는 다양한 디저트도 있습니다,,False
C044,"다음에도 더 맛있고 정성스러운 커피와 디저트를 가져다 드릴 수 있도록 노력하는 그레이핍플 역북점이 되겠습니다😊 맛있으셨다면 다음에 또 저희 매장을 찾아주시면 감사하겠습니다 ಎ GrayPippleCoffee, Stop Thinking, Just Drink",,False
